item_id	i_Action	i_Adventure	i_Animation	i_Children's	i_Comedy	i_Crime	i_Documentary	i_Drama	i_Fantasy	i_Film-Noir	i_Horror	i_Musical	i_Mystery	i_Romance	i_Sci-Fi	i_Thriller	i_War	i_Western	i_Other	i_year
658	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	12
659	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
660	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
661	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	12
662	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13
663	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	12
664	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14
665	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	14
666	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	13
668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13
669	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	14
670	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12
671	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
672	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10
673	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
674	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
675	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
676	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
677	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
678	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	14
679	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14
680	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
681	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
682	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
683	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12
684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13
685	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
686	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5
687	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
688	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11
689	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
690	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
691	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13
692	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	14
693	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
694	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
695	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
696	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
697	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12
698	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	14
699	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14
700	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14
701	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
702	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12
703	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	14
704	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14
705	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13
706	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	14
707	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
708	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
709	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13
710	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
711	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
712	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	14
713	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	4
715	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
716	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
717	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
718	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
719	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12
720	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12
721	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10
722	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12
723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11
724	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
725	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14
726	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
727	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	13
728	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
729	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
730	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
731	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
732	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
733	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
734	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4
735	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12
736	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
737	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	15
738	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	14
739	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14
741	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	14
742	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
743	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
744	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14
745	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13
746	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	14
747	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8
748	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12
749	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13
750	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7
751	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11
752	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
753	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14
754	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14
755	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	14
756	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
757	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	14
758	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14
759	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14
760	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
761	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
762	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13
763	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
764	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
765	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14
766	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
767	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
768	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
769	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	13
770	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
771	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
772	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13
773	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
774	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11
775	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
776	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
777	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
778	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	14
779	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
780	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
781	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	14
782	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
783	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
784	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
785	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14
786	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
787	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	14
788	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14
789	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
790	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
791	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14
792	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
793	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11
794	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
795	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
796	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
797	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	14
798	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	13
799	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
800	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14
801	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10
802	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
803	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5
804	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
805	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
806	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10
807	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
808	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
809	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
810	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
811	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	14
812	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14
813	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
814	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14
815	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
816	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12
817	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	13
818	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12
819	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
820	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
821	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
822	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15
823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	14
824	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
825	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	14
826	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
827	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	14
828	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
829	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16
830	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
831	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	12
832	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	13
833	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	14
834	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
835	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10
836	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12
837	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
838	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
839	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3
840	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3
841	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3
842	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4
843	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3
844	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3
845	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
846	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2
847	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1
848	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3
849	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
850	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
851	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	4
852	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	2
853	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2
854	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	4
855	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
856	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
857	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
858	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
859	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
860	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1
861	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
862	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
863	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
864	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	4
865	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
866	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
867	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
868	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2
869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
870	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	2
871	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	2
872	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
873	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3
874	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
875	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3
876	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
877	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
878	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3
879	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
880	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
881	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
882	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	2
883	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2
884	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
885	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1
886	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2
887	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
888	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
889	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
890	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
891	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
892	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
893	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
894	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
895	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
896	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2
897	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
898	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
899	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
900	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2
901	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
902	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
903	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
906	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
908	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	4
909	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3
910	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
911	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
912	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
913	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
914	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
915	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
916	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
917	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
918	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
919	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
920	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15
921	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
922	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
923	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
924	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
925	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	15
926	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
927	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
928	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14
929	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	14
930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14
931	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
932	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
933	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	14
934	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	14
935	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14
936	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14
937	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14
938	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
939	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	14
940	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14
941	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
942	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
943	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5
944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
945	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5
946	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
947	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
948	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
949	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
950	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
951	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
952	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
953	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
954	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4
955	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3
956	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
957	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
958	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3
959	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
960	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
961	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
962	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
963	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9
964	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4
965	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
966	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5
967	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5
968	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3
969	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
970	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14
971	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4
972	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7
973	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	10
974	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
975	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13
976	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
977	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
978	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
979	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	14
980	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
981	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	14
982	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14
983	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
984	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	14
985	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
986	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	14
987	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
