user_id	item_id	time
9616	6056	1362268800
9616	6269	1362268800
9616	6553	1362268800
9633	364	1362268800
10112	4839	1362268800
10200	2266	1362268800
10200	3473	1362268800
10200	3917	1362268800
10373	7722	1362268800
10467	4804	1362268800
10485	582	1362268800
10502	7536	1362268800
10692	7885	1362268800
10899	1783	1362268800
10917	11	1362268800
11476	6651	1362268800
11898	7943	1362268800
12265	1968	1362268800
12344	91	1362268800
12514	7091	1362268800
12661	7618	1362268800
12683	6792	1362268800
12925	7342	1362268800
12962	5752	1362268800
13220	1961	1362268800
13220	3456	1362268800
13428	7885	1362268800
13544	2672	1362268800
13716	7916	1362268800
14139	4129	1362268800
14437	1521	1362268800
14437	7885	1362268800
45	4643	1362355200
144	6792	1362355200
229	5731	1362355200
349	1105	1362355200
509	6048	1362355200
524	2750	1362355200
524	4344	1362355200
524	6545	1362355200
1112	1341	1362355200
1116	4289	1362355200
1116	4965	1362355200
1278	942	1362355200
1392	7782	1362355200
1486	5331	1362355200
1873	7650	1362355200
1920	5513	1362355200
2329	3534	1362355200
2411	652	1362355200
2411	1094	1362355200
2411	6373	1362355200
2411	6490	1362355200
2606	7650	1362355200
2606	7885	1362355200
2821	7885	1362355200
2890	5694	1362355200
3003	1690	1362355200
3003	4116	1362355200
3128	7233	1362355200
3336	7782	1362355200
3564	7628	1362355200
4172	3313	1362355200
4184	4101	1362355200
4422	7965	1362355200
4593	7342	1362355200
4593	7381	1362355200
4745	4988	1362355200
4814	7829	1362355200
5096	7885	1362355200
5222	7536	1362355200
5426	5629	1362355200
5497	4650	1362355200
5497	6932	1362355200
5497	7285	1362355200
5497	7390	1362355200
5497	7423	1362355200
5601	4255	1362355200
5611	7342	1362355200
5703	6569	1362355200
5918	1554	1362355200
6289	4255	1362355200
6760	711	1362355200
6760	2651	1362355200
6760	3043	1362355200
6760	5918	1362355200
6901	2871	1362355200
7198	7782	1362355200
7270	4353	1362355200
7270	6932	1362355200
7747	7381	1362355200
7801	5000	1362355200
7973	400	1362355200
7998	5721	1362355200
8005	3408	1362355200
8117	5957	1362355200
8148	1213	1362355200
8172	7342	1362355200
8227	7483	1362355200
8239	2356	1362355200
8239	4483	1362355200
8239	7787	1362355200
8277	7342	1362355200
8280	1939	1362355200
8280	7782	1362355200
8539	2873	1362355200
8539	6734	1362355200
8539	7184	1362355200
9316	7885	1362355200
9339	1622	1362355200
9724	1872	1362355200
9726	8035	1362355200
9729	4960	1362355200
9761	2184	1362355200
9761	3045	1362355200
9761	4916	1362355200
9984	1281	1362355200
10021	2464	1362355200
10021	2977	1362355200
10021	4679	1362355200
10021	6281	1362355200
10021	6532	1362355200
10021	6725	1362355200
10315	928	1362355200
10429	7536	1362355200
10459	1025	1362355200
10510	490	1362355200
10932	4255	1362355200
11144	7943	1362355200
11185	6745	1362355200
11222	7381	1362355200
11583	4601	1362355200
11603	2996	1362355200
11603	2997	1362355200
11645	1896	1362355200
11645	3483	1362355200
11645	4161	1362355200
11766	4208	1362355200
11827	6792	1362355200
11994	5685	1362355200
12251	583	1362355200
12251	7184	1362355200
12251	7482	1362355200
12305	5991	1362355200
12811	7342	1362355200
12890	2429	1362355200
12890	5599	1362355200
12890	6191	1362355200
13192	2672	1362355200
13326	7885	1362355200
13374	5226	1362355200
13413	321	1362355200
13413	2398	1362355200
13413	6263	1362355200
13573	4825	1362355200
13661	6086	1362355200
13865	4740	1362355200
14030	7650	1362355200
14030	7885	1362355200
14100	3291	1362355200
14100	6009	1362355200
14323	7230	1362355200
2	5413	1362441600
211	6655	1362441600
251	4515	1362441600
251	6458	1362441600
740	2672	1362441600
1062	5343	1362441600
1137	5343	1362441600
1137	5422	1362441600
1474	7765	1362441600
1553	4975	1362441600
1557	7381	1362441600
1616	2035	1362441600
1616	4151	1362441600
1733	1205	1362441600
1733	3444	1362441600
1733	6299	1362441600
1877	6182	1362441600
2576	3307	1362441600
2661	3614	1362441600
2739	6875	1362441600
2995	4601	1362441600
3081	3200	1362441600
3223	7423	1362441600
3351	660	1362441600
3351	4495	1362441600
3375	4101	1362441600
3375	7169	1362441600
3539	4405	1362441600
4443	3578	1362441600
4999	3560	1362441600
4999	3562	1362441600
4999	5940	1362441600
5010	4601	1362441600
5070	6675	1362441600
5288	405	1362441600
5288	564	1362441600
5288	3378	1362441600
5289	2050	1362441600
5378	7650	1362441600
5393	2304	1362441600
5393	2872	1362441600
5393	4376	1362441600
5393	5137	1362441600
5597	5494	1362441600
5648	1234	1362441600
5729	6137	1362441600
5835	4812	1362441600
5967	6490	1362441600
6000	6500	1362441600
6224	2488	1362441600
6289	7943	1362441600
6321	1761	1362441600
6423	2208	1362441600
6423	3618	1362441600
6548	7039	1362441600
6573	6933	1362441600
6740	4608	1362441600
7002	123	1362441600
7316	682	1362441600
7316	3902	1362441600
7316	4032	1362441600
7316	5811	1362441600
7316	6216	1362441600
7394	32	1362441600
7430	3409	1362441600
7493	5168	1362441600
7643	7342	1362441600
7697	5131	1362441600
7697	5341	1362441600
7697	6571	1362441600
7929	4350	1362441600
8690	1436	1362441600
8690	1437	1362441600
8690	3311	1362441600
8690	4179	1362441600
8824	6458	1362441600
8828	7536	1362441600
9050	1764	1362441600
9050	3396	1362441600
9050	4308	1362441600
9084	2053	1362441600
9084	3711	1362441600
9217	4255	1362441600
9317	4920	1362441600
9348	7885	1362441600
9552	1740	1362441600
9723	5260	1362441600
9992	511	1362441600
10065	1477	1362441600
10065	1522	1362441600
10065	3295	1362441600
10065	3693	1362441600
10071	7424	1362441600
10155	2634	1362441600
10155	6433	1362441600
10155	6462	1362441600
10205	7342	1362441600
10338	7536	1362441600
10421	614	1362441600
10486	2651	1362441600
10762	685	1362441600
10856	7657	1362441600
11138	6745	1362441600
11222	7782	1362441600
11225	7342	1362441600
11326	4120	1362441600
11450	4581	1362441600
11608	1927	1362441600
11608	1935	1362441600
11608	1952	1362441600
11614	6471	1362441600
12150	7943	1362441600
13239	4211	1362441600
13407	414	1362441600
13477	4255	1362441600
13544	7782	1362441600
13561	4255	1362441600
13796	6655	1362441600
13908	5727	1362441600
13914	7782	1362441600
13921	5227	1362441600
14251	6015	1362441600
14284	7379	1362441600
14659	3651	1362441600
196	7650	1362528000
418	6792	1362528000
480	6646	1362528000
847	4964	1362528000
940	5960	1362528000
1391	7039	1362528000
1824	7650	1362528000
2236	3868	1362528000
2236	7381	1362528000
2242	7233	1362528000
2357	7536	1362528000
2365	2053	1362528000
2365	3981	1362528000
2404	2672	1362528000
2404	7885	1362528000
2423	7342	1362528000
2612	3949	1362528000
2615	6932	1362528000
2661	3608	1362528000
2661	6957	1362528000
2674	2672	1362528000
2914	4019	1362528000
3169	7908	1362528000
3499	4255	1362528000
3682	7039	1362528000
3682	7424	1362528000
3682	7536	1362528000
3822	5698	1362528000
4503	7424	1362528000
4645	7833	1362528000
4647	7666	1362528000
4697	4590	1362528000
4751	4168	1362528000
4751	5873	1362528000
4931	5639	1362528000
5006	55	1362528000
5006	2254	1362528000
5328	581	1362528000
5667	7536	1362528000
6059	3217	1362528000
6386	124	1362528000
6386	5392	1362528000
6496	583	1362528000
6496	3756	1362528000
6496	6655	1362528000
6496	7448	1362528000
6858	6792	1362528000
6870	5279	1362528000
6921	7765	1362528000
6939	7066	1362528000
7470	7424	1362528000
7545	240	1362528000
7588	7350	1362528000
7588	7664	1362528000
7610	6792	1362528000
7737	2662	1362528000
7938	7536	1362528000
8053	4823	1362528000
8140	745	1362528000
8140	6749	1362528000
8160	7969	1362528000
8241	3771	1362528000
8637	1227	1362528000
9055	7381	1362528000
9268	4197	1362528000
9459	88	1362528000
9542	2834	1362528000
9617	7536	1362528000
9705	1236	1362528000
9705	5612	1362528000
9705	5989	1362528000
9705	7193	1362528000
9792	3775	1362528000
9930	4551	1362528000
9946	3823	1362528000
10143	7959	1362528000
10247	7381	1362528000
10247	7650	1362528000
10247	7885	1362528000
10317	7410	1362528000
10357	5788	1362528000
10415	2413	1362528000
10463	7782	1362528000
10611	2481	1362528000
10699	6932	1362528000
10699	6933	1362528000
10719	7650	1362528000
10929	7342	1362528000
11071	7342	1362528000
11188	591	1362528000
11188	2411	1362528000
11275	3745	1362528000
11698	1397	1362528000
11698	2652	1362528000
11698	4053	1362528000
11698	4189	1362528000
11729	7885	1362528000
12055	5062	1362528000
12121	7765	1362528000
12201	1188	1362528000
12207	6933	1362528000
12233	7885	1362528000
12336	350	1362528000
12340	7536	1362528000
12395	7289	1362528000
12421	5844	1362528000
12623	6792	1362528000
12659	398	1362528000
12992	3068	1362528000
12992	4662	1362528000
13021	4255	1362528000
13232	6792	1362528000
13462	4922	1362528000
13537	5113	1362528000
13637	7039	1362528000
13675	6617	1362528000
13765	4960	1362528000
14159	1960	1362528000
14159	3652	1362528000
14253	7536	1362528000
14388	10	1362528000
14448	3914	1362528000
14448	4873	1362528000
14448	6556	1362528000
96	3868	1362614400
178	7885	1362614400
326	1620	1362614400
326	7922	1362614400
326	8081	1362614400
418	7650	1362614400
524	418	1362614400
524	1152	1362614400
524	4811	1362614400
581	2202	1362614400
581	6776	1362614400
887	760	1362614400
912	4965	1362614400
1358	7514	1362614400
1377	6073	1362614400
1387	1434	1362614400
1430	3235	1362614400
1848	7088	1362614400
1898	7788	1362614400
2093	2651	1362614400
2093	6236	1362614400
2093	6675	1362614400
2203	7650	1362614400
2769	7233	1362614400
3489	95	1362614400
3489	3347	1362614400
3697	4211	1362614400
3697	6745	1362614400
3935	6933	1362614400
3980	6745	1362614400
4023	2403	1362614400
4023	2734	1362614400
4198	6792	1362614400
4251	4898	1362614400
4753	7977	1362614400
4922	4890	1362614400
5022	2826	1362614400
5482	1334	1362614400
5515	1496	1362614400
5542	7765	1362614400
5651	7233	1362614400
5798	5405	1362614400
6423	3476	1362614400
6464	7650	1362614400
6494	7342	1362614400
6549	290	1362614400
6582	323	1362614400
6694	3623	1362614400
6705	5865	1362614400
6705	6313	1362614400
6980	7400	1362614400
7071	1688	1362614400
7831	7231	1362614400
7995	7233	1362614400
8292	7885	1362614400
8296	502	1362614400
8296	7383	1362614400
8301	5133	1362614400
8301	7765	1362614400
8314	7075	1362614400
8372	4380	1362614400
8372	5042	1362614400
8473	5745	1362614400
8486	7829	1362614400
8502	4354	1362614400
8502	5447	1362614400
8505	7381	1362614400
8629	4255	1362614400
8928	2201	1362614400
8928	3977	1362614400
8928	6346	1362614400
9068	7650	1362614400
9169	3024	1362614400
9169	3911	1362614400
9169	5274	1362614400
9169	5602	1362614400
9169	6701	1362614400
9169	6703	1362614400
9169	7077	1362614400
9395	7536	1362614400
9437	5932	1362614400
9437	7493	1362614400
9702	2688	1362614400
9729	4715	1362614400
9733	705	1362614400
9758	2672	1362614400
9837	6931	1362614400
9929	4170	1362614400
9929	4202	1362614400
10122	5352	1362614400
10122	5357	1362614400
10196	4541	1362614400
10326	7885	1362614400
10436	918	1362614400
10494	7969	1362614400
10644	4157	1362614400
10644	7424	1362614400
10645	7765	1362614400
10993	4601	1362614400
11027	2935	1362614400
11046	1252	1362614400
11046	2696	1362614400
11046	4028	1362614400
11046	4542	1362614400
11046	6147	1362614400
11462	2915	1362614400
11484	7538	1362614400
11585	7423	1362614400
11807	7233	1362614400
11865	4921	1362614400
12074	298	1362614400
12150	2530	1362614400
12217	7792	1362614400
12352	3868	1362614400
12404	3137	1362614400
12606	2470	1362614400
12606	5740	1362614400
12606	6069	1362614400
12606	7263	1362614400
13345	2329	1362614400
13487	7536	1362614400
13675	3045	1362614400
13921	2406	1362614400
14205	4593	1362614400
14638	306	1362614400
225	5239	1362700800
335	1706	1362700800
517	5750	1362700800
517	7361	1362700800
609	4255	1362700800
629	1267	1362700800
629	7597	1362700800
868	6464	1362700800
954	6424	1362700800
1261	4419	1362700800
1377	4255	1362700800
1407	3513	1362700800
1407	4929	1362700800
1407	5006	1362700800
1407	6071	1362700800
1407	6932	1362700800
1407	6933	1362700800
1474	7536	1362700800
1848	3503	1362700800
1940	4255	1362700800
1940	7342	1362700800
2078	2137	1362700800
2194	5005	1362700800
2503	4601	1362700800
2578	3868	1362700800
2766	610	1362700800
3213	364	1362700800
3213	432	1362700800
3213	511	1362700800
3264	7524	1362700800
3283	1089	1362700800
3539	6105	1362700800
3740	1188	1362700800
3756	5134	1362700800
4371	6728	1362700800
4387	2912	1362700800
4387	5290	1362700800
4398	4255	1362700800
4488	7173	1362700800
4993	2118	1362700800
5006	1852	1362700800
5443	6095	1362700800
5620	3779	1362700800
5724	3823	1362700800
5724	3824	1362700800
6180	7350	1362700800
6354	3576	1362700800
6460	4938	1362700800
6464	3868	1362700800
6913	7885	1362700800
7071	7801	1362700800
7075	1416	1362700800
7075	4755	1362700800
7075	6065	1362700800
7461	65	1362700800
7519	2935	1362700800
7746	4656	1362700800
7754	7657	1362700800
8004	5275	1362700800
8260	7233	1362700800
8267	7534	1362700800
8449	7525	1362700800
8874	7943	1362700800
9026	6745	1362700800
9169	1667	1362700800
9713	67	1362700800
9713	138	1362700800
9713	1639	1362700800
9713	2096	1362700800
9800	8	1362700800
9800	1222	1362700800
9800	2720	1362700800
9800	2725	1362700800
10090	4953	1362700800
10090	7740	1362700800
10315	8261	1362700800
10440	7536	1362700800
10488	7342	1362700800
10671	583	1362700800
10671	1405	1362700800
10671	3235	1362700800
10671	3965	1362700800
10682	4255	1362700800
10803	6745	1362700800
11187	2398	1362700800
11187	4110	1362700800
11187	4619	1362700800
11187	5762	1362700800
11301	4159	1362700800
11320	99	1362700800
11320	3254	1362700800
11320	3534	1362700800
11320	4327	1362700800
11320	5194	1362700800
11320	6773	1362700800
12027	2948	1362700800
12027	7374	1362700800
12603	7893	1362700800
12978	7097	1362700800
13307	6180	1362700800
13436	6995	1362700800
13436	7095	1362700800
13661	3991	1362700800
13661	5219	1362700800
13675	7885	1362700800
13859	4953	1362700800
13859	6745	1362700800
13859	7885	1362700800
13887	4999	1362700800
14119	4255	1362700800
14221	6953	1362700800
14536	2287	1362700800
14536	2288	1362700800
14539	3022	1362700800
25	6122	1362787200
96	7410	1362787200
338	5504	1362787200
349	4012	1362787200
586	672	1362787200
701	2935	1362787200
701	3768	1362787200
701	4288	1362787200
1256	4379	1362787200
1288	4208	1362787200
1391	4255	1362787200
1557	1533	1362787200
1608	7717	1362787200
1662	4208	1362787200
1943	7099	1362787200
2098	6289	1362787200
2128	3868	1362787200
2288	6745	1362787200
2320	4208	1362787200
2320	4921	1362787200
2494	7574	1362787200
2684	6383	1362787200
2867	4901	1362787200
3208	2732	1362787200
3500	2977	1362787200
4480	88	1362787200
4480	3617	1362787200
4480	5033	1362787200
4698	1600	1362787200
4734	5516	1362787200
4791	407	1362787200
4814	7536	1362787200
5108	2549	1362787200
5200	7580	1362787200
5287	7342	1362787200
5291	1510	1362787200
5291	3717	1362787200
5291	5290	1362787200
6088	2678	1362787200
6219	7977	1362787200
6266	1311	1362787200
6266	6932	1362787200
6411	190	1362787200
6423	252	1362787200
6460	7188	1362787200
6577	232	1362787200
6577	1979	1362787200
6614	2972	1362787200
6725	6880	1362787200
6948	6669	1362787200
6999	2624	1362787200
7159	7827	1362787200
7262	6933	1362787200
7285	4924	1362787200
7316	1748	1362787200
7316	2602	1362787200
7316	5611	1362787200
7356	1961	1362787200
7600	7342	1362787200
7673	4601	1362787200
7726	14	1362787200
7777	7233	1362787200
7907	6933	1362787200
7907	7717	1362787200
7915	5757	1362787200
8022	2994	1362787200
8075	7481	1362787200
8199	4941	1362787200
8199	7872	1362787200
8232	3149	1362787200
9795	4889	1362787200
9946	3819	1362787200
10011	2668	1362787200
10127	2826	1362787200
10140	6343	1362787200
10533	429	1362787200
10645	6956	1362787200
10849	6745	1362787200
10849	7342	1362787200
10858	5290	1362787200
10911	3431	1362787200
11395	6483	1362787200
11428	2661	1362787200
11758	7424	1362787200
12048	4381	1362787200
12168	2691	1362787200
12246	4255	1362787200
12250	514	1362787200
12250	2055	1362787200
12273	6413	1362787200
12273	7399	1362787200
12292	5521	1362787200
12774	5783	1362787200
12951	1589	1362787200
13561	7536	1362787200
13591	7885	1362787200
13594	1997	1362787200
13683	7943	1362787200
13723	58	1362787200
13757	1416	1362787200
13757	7371	1362787200
13912	6934	1362787200
14001	3001	1362787200
14298	3786	1362787200
14349	1095	1362787200
14349	1584	1362787200
14366	3329	1362787200
14366	5325	1362787200
14366	6504	1362787200
14438	330	1362787200
14438	6551	1362787200
14539	3918	1362787200
45	6484	1362873600
250	3743	1362873600
368	2586	1362873600
579	322	1362873600
740	7943	1362873600
892	4255	1362873600
1111	7536	1362873600
1346	3389	1362873600
1574	7734	1362873600
1611	1098	1362873600
1611	1423	1362873600
1611	2128	1362873600
2114	4289	1362873600
2150	7536	1362873600
2814	990	1362873600
3033	2266	1362873600
3724	7342	1362873600
3725	2171	1362873600
4121	3686	1362873600
4266	656	1362873600
4266	1952	1362873600
4266	5064	1362873600
4266	5734	1362873600
4266	5885	1362873600
4268	804	1362873600
4268	1346	1362873600
4268	3645	1362873600
4268	6215	1362873600
4276	7424	1362873600
4276	7536	1362873600
4480	125	1362873600
4480	1236	1362873600
4566	708	1362873600
4566	1312	1362873600
4566	4991	1362873600
4573	7921	1362873600
4689	5290	1362873600
4756	2976	1362873600
4756	6877	1362873600
4758	6850	1362873600
4758	7202	1362873600
5087	6631	1362873600
5178	7424	1362873600
5456	2717	1362873600
5456	3800	1362873600
5456	4034	1362873600
5456	4426	1362873600
5456	6376	1362873600
5648	1222	1362873600
5648	1233	1362873600
5648	1235	1362873600
5856	1342	1362873600
5856	2811	1362873600
5856	2812	1362873600
5923	1223	1362873600
6492	7977	1362873600
6725	5752	1362873600
6725	6071	1362873600
6725	6655	1362873600
6793	7969	1362873600
7035	4848	1362873600
7140	7943	1362873600
7443	4938	1362873600
8115	6049	1362873600
8237	4255	1362873600
8395	1724	1362873600
8483	2726	1362873600
8546	3206	1362873600
8546	3332	1362873600
8699	1705	1362873600
8699	6945	1362873600
8722	3965	1362873600
8722	5325	1362873600
8745	1416	1362873600
8745	2423	1362873600
8745	4762	1362873600
8807	4211	1362873600
8850	3928	1362873600
9297	95	1362873600
9617	6049	1362873600
10429	4818	1362873600
11014	2426	1362873600
11014	3164	1362873600
11014	5287	1362873600
11120	4208	1362873600
11191	3807	1362873600
11191	6173	1362873600
11262	5615	1362873600
11305	7039	1362873600
11571	4160	1362873600
11758	6745	1362873600
11832	3227	1362873600
11949	4163	1362873600
11949	7399	1362873600
12319	5343	1362873600
12429	7424	1362873600
12683	7885	1362873600
12705	6972	1362873600
12705	7310	1362873600
12862	2672	1362873600
12939	5876	1362873600
12939	6296	1362873600
12943	2456	1362873600
13020	2956	1362873600
13020	3974	1362873600
13020	4795	1362873600
13020	5403	1362873600
13020	6639	1362873600
13071	6792	1362873600
13071	7536	1362873600
13071	7977	1362873600
13154	7342	1362873600
13448	4379	1362873600
13448	4676	1362873600
13448	4925	1362873600
13620	736	1362873600
13675	5683	1362873600
13714	3463	1362873600
13714	3861	1362873600
13737	7977	1362873600
13841	4814	1362873600
14360	3749	1362873600
14388	656	1362873600
14569	7782	1362873600
401	2456	1362960000
407	6071	1362960000
418	7381	1362960000
485	7943	1362960000
549	98	1362960000
549	5071	1362960000
551	755	1362960000
551	1552	1362960000
551	6727	1362960000
795	2901	1362960000
923	6864	1362960000
1146	7233	1362960000
1504	5290	1362960000
1538	97	1362960000
1899	350	1362960000
1899	3965	1362960000
1899	6300	1362960000
2803	6793	1362960000
2887	1408	1362960000
3046	5138	1362960000
3275	7650	1362960000
3943	6552	1362960000
3943	7002	1362960000
4088	5128	1362960000
4176	3121	1362960000
4176	3391	1362960000
4179	315	1362960000
4179	7089	1362960000
4480	7402	1362960000
4579	1516	1362960000
4579	1522	1362960000
4638	2397	1362960000
4638	2651	1362960000
4638	4628	1362960000
4638	7463	1362960000
4639	4920	1362960000
4942	1120	1362960000
4942	6292	1362960000
4942	7400	1362960000
5193	9	1362960000
5287	1660	1362960000
5700	5425	1362960000
5709	6062	1362960000
5712	4548	1362960000
5790	5220	1362960000
5790	5290	1362960000
5790	6918	1362960000
5790	7354	1362960000
5801	5481	1362960000
5802	4151	1362960000
6197	4548	1362960000
6197	6661	1362960000
6197	6938	1362960000
6201	3930	1362960000
6201	6810	1362960000
6446	6793	1362960000
6858	7747	1362960000
7114	7341	1362960000
7377	1051	1362960000
7386	6792	1362960000
7473	1198	1362960000
7473	1304	1362960000
7473	1346	1362960000
7473	4341	1362960000
7473	5068	1362960000
7473	5963	1362960000
7473	6732	1362960000
7473	6926	1362960000
7473	7194	1362960000
7697	2815	1362960000
7985	6126	1362960000
8061	7545	1362960000
8232	336	1362960000
8232	343	1362960000
8232	1000	1362960000
8598	4999	1362960000
8692	7765	1362960000
9002	6052	1362960000
9445	5731	1362960000
9445	6625	1362960000
10050	1517	1362960000
10050	5593	1362960000
10050	6965	1362960000
10247	7782	1362960000
10554	4860	1362960000
10723	7717	1362960000
10799	2935	1362960000
10930	7782	1362960000
11100	5605	1362960000
11144	7039	1362960000
11767	6243	1362960000
11991	2932	1362960000
11991	5309	1362960000
12212	4573	1362960000
12228	6745	1362960000
12369	7381	1362960000
12369	7782	1362960000
12857	3324	1362960000
12901	2266	1362960000
12926	7425	1362960000
13103	4255	1362960000
13103	5043	1362960000
13302	20	1362960000
13331	6367	1362960000
13490	7782	1362960000
13801	7423	1362960000
13912	3562	1362960000
14130	723	1362960000
14130	2531	1362960000
14174	5765	1362960000
14437	7765	1362960000
14485	294	1362960000
14485	1736	1362960000
14485	2312	1362960000
14485	3561	1362960000
14485	4343	1362960000
14569	7650	1362960000
34	7969	1363046400
179	6309	1363046400
250	1753	1363046400
368	689	1363046400
627	7650	1363046400
1167	4379	1363046400
1242	1089	1363046400
1242	2281	1363046400
1242	5405	1363046400
1311	5062	1363046400
1457	77	1363046400
1457	5794	1363046400
1457	6524	1363046400
1508	6989	1363046400
1559	5325	1363046400
1562	6264	1363046400
1770	5568	1363046400
1927	4922	1363046400
2093	2510	1363046400
2213	1600	1363046400
2213	4715	1363046400
2606	7536	1363046400
2914	3866	1363046400
2978	2672	1363046400
3591	6621	1363046400
3715	306	1363046400
3715	2978	1363046400
3715	4662	1363046400
3743	4255	1363046400
3824	7342	1363046400
3824	7536	1363046400
4211	7463	1363046400
4373	6393	1363046400
4511	7077	1363046400
4666	7425	1363046400
5401	3993	1363046400
5401	6001	1363046400
5401	6932	1363046400
5443	4134	1363046400
5463	6497	1363046400
5476	7146	1363046400
5512	5142	1363046400
5591	5297	1363046400
5790	298	1363046400
5790	1120	1363046400
5790	1207	1363046400
5790	1303	1363046400
5790	1315	1363046400
5790	1448	1363046400
5790	1503	1363046400
5790	1785	1363046400
5790	2595	1363046400
5790	5396	1363046400
5922	4810	1363046400
5955	7481	1363046400
5984	7424	1363046400
6043	3200	1363046400
6141	3343	1363046400
6141	7678	1363046400
6323	1448	1363046400
6323	1449	1363046400
6323	1457	1363046400
6427	3473	1363046400
6464	5134	1363046400
6775	6304	1363046400
6939	7381	1363046400
6939	7650	1363046400
7293	7943	1363046400
7316	27	1363046400
7316	3153	1363046400
7368	7399	1363046400
7484	4928	1363046400
7484	5153	1363046400
7484	5373	1363046400
7484	6856	1363046400
7961	298	1363046400
8117	5779	1363046400
8374	81	1363046400
8575	7342	1363046400
8707	6793	1363046400
8955	4089	1363046400
8955	6032	1363046400
8955	7722	1363046400
9320	5390	1363046400
9445	1893	1363046400
9445	3419	1363046400
9445	5779	1363046400
9609	5230	1363046400
9726	8037	1363046400
10302	200	1363046400
10302	1963	1363046400
10302	2456	1363046400
10302	4323	1363046400
10302	7117	1363046400
10432	6180	1363046400
10432	7657	1363046400
10432	7717	1363046400
10700	6258	1363046400
10917	5292	1363046400
11063	3870	1363046400
11225	1250	1363046400
11865	7039	1363046400
12285	555	1363046400
12285	1293	1363046400
12285	2124	1363046400
12285	4057	1363046400
12285	6521	1363046400
12698	2935	1363046400
12698	5849	1363046400
12698	6177	1363046400
12885	563	1363046400
12885	5472	1363046400
12890	1353	1363046400
12890	7708	1363046400
13996	75	1363046400
13996	116	1363046400
14046	736	1363046400
14046	2877	1363046400
14046	3036	1363046400
14046	5678	1363046400
14537	7650	1363046400
14668	1250	1363046400
14675	4208	1363046400
30	7381	1363132800
184	1282	1363132800
225	4709	1363132800
260	7079	1363132800
523	4601	1363132800
1055	7650	1363132800
1132	143	1363132800
1698	5385	1363132800
1753	7782	1363132800
1946	2790	1363132800
1967	6745	1363132800
2173	995	1363132800
2173	2116	1363132800
2792	4588	1363132800
3158	4160	1363132800
3187	7536	1363132800
3311	2672	1363132800
3469	4765	1363132800
3672	6220	1363132800
4036	3734	1363132800
4210	4662	1363132800
4390	4255	1363132800
4734	2994	1363132800
4734	6262	1363132800
4734	7075	1363132800
4755	7766	1363132800
4774	4921	1363132800
5464	351	1363132800
5464	356	1363132800
5464	3772	1363132800
6184	5618	1363132800
6184	7145	1363132800
6767	7481	1363132800
6858	7650	1363132800
6954	4964	1363132800
7021	5430	1363132800
7163	4255	1363132800
7288	4921	1363132800
7610	7650	1363132800
7993	7696	1363132800
8155	7765	1363132800
8260	7650	1363132800
8398	898	1363132800
8544	4255	1363132800
8670	5804	1363132800
9101	5745	1363132800
9604	7039	1363132800
9604	7342	1363132800
9680	6205	1363132800
9792	5505	1363132800
9885	7457	1363132800
10021	1455	1363132800
10021	2488	1363132800
10021	3651	1363132800
10021	4127	1363132800
10021	6137	1363132800
11059	4843	1363132800
11290	7536	1363132800
11301	2794	1363132800
11445	2014	1363132800
11445	7182	1363132800
11972	888	1363132800
12106	7520	1363132800
12352	7782	1363132800
12603	4522	1363132800
13250	935	1363132800
13250	1245	1363132800
13250	1252	1363132800
13250	1253	1363132800
13566	4994	1363132800
13812	2171	1363132800
14136	7342	1363132800
14195	7354	1363132800
386	7536	1363219200
576	6443	1363219200
576	7363	1363219200
626	8082	1363219200
1398	2651	1363219200
1403	3798	1363219200
1555	137	1363219200
1555	5023	1363219200
1785	1766	1363219200
1785	3918	1363219200
1896	2057	1363219200
1965	3063	1363219200
1965	4379	1363219200
1965	6655	1363219200
1965	7657	1363219200
2174	6449	1363219200
2262	1051	1363219200
2262	4167	1363219200
2262	4731	1363219200
2842	6404	1363219200
2885	7017	1363219200
2975	1005	1363219200
2975	4800	1363219200
2975	4801	1363219200
2975	5376	1363219200
2982	4255	1363219200
3444	3167	1363219200
3782	1138	1363219200
3782	5470	1363219200
3782	7701	1363219200
3782	7817	1363219200
4058	4385	1363219200
4369	8007	1363219200
4714	2881	1363219200
4918	5107	1363219200
4923	102	1363219200
4923	6659	1363219200
5248	7381	1363219200
5248	7885	1363219200
5363	7105	1363219200
5469	2090	1363219200
5557	583	1363219200
5557	3332	1363219200
5745	4086	1363219200
5769	7424	1363219200
5855	7073	1363219200
5855	7074	1363219200
5922	2169	1363219200
5922	4867	1363219200
5922	5235	1363219200
5922	5854	1363219200
5922	6932	1363219200
6266	335	1363219200
6266	5236	1363219200
6446	2493	1363219200
6566	1746	1363219200
6802	4630	1363219200
6858	6901	1363219200
6883	7427	1363219200
6883	7428	1363219200
6883	7429	1363219200
6883	7431	1363219200
6883	7432	1363219200
6943	2401	1363219200
6983	7911	1363219200
7461	7634	1363219200
7464	2414	1363219200
7464	3243	1363219200
7464	7605	1363219200
7464	8362	1363219200
7836	656	1363219200
7855	3914	1363219200
7974	4588	1363219200
8047	583	1363219200
8280	7810	1363219200
8899	7424	1363219200
8978	583	1363219200
8983	7381	1363219200
9035	4255	1363219200
9074	3868	1363219200
9158	3366	1363219200
9980	3220	1363219200
10048	278	1363219200
10334	7206	1363219200
10401	4255	1363219200
10530	6745	1363219200
10738	1577	1363219200
11033	3660	1363219200
11231	7976	1363219200
11423	6146	1363219200
11434	7536	1363219200
